"Date","Source","Site ID","POC","Daily Mean Pb Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/03/2012","AQS","060290014","8","0.0023","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/15/2012","AQS","060290014","8","0.0015","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"02/27/2012","AQS","060290014","8","0.0021","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/10/2012","AQS","060290014","8","0.0043","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"03/22/2012","AQS","060290014","8","0.0035","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"04/03/2012","AQS","060290014","8","0.0021","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"04/15/2012","AQS","060290014","8","0.0007","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"05/09/2012","AQS","060290014","8","0.0051","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"05/21/2012","AQS","060290014","8","0.0041","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"06/02/2012","AQS","060290014","8","0.0024","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"06/14/2012","AQS","060290014","8","0.0039","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"06/26/2012","AQS","060290014","8","0.0016","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"07/08/2012","AQS","060290014","8","0.0031","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"07/20/2012","AQS","060290014","8","0.0039","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/01/2012","AQS","060290014","8","0.0033","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/13/2012","AQS","060290014","8","0.0041","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"08/25/2012","AQS","060290014","8","0.0029","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/06/2012","AQS","060290014","8","0.0045","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/18/2012","AQS","060290014","8","0.0049","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"09/30/2012","AQS","060290014","8","0.0065","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/12/2012","AQS","060290014","8","0.004","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"10/24/2012","AQS","060290014","8","0.0037","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/05/2012","AQS","060290014","8","0.0094","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/17/2012","AQS","060290014","8","0.0022","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"11/29/2012","AQS","060290014","8","0.0056","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/11/2012","AQS","060290014","8","0.0072","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"12/23/2012","AQS","060290014","8","0.0018","ug/m3 SC",".","Bakersfield-California","1","100.0000","12128","Lead (TSP) STP","305","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/10/2012","AQS","060370002","4","0.0072","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"01/22/2012","AQS","060370002","4","0.0007","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"02/03/2012","AQS","060370002","4","0.0021","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"02/15/2012","AQS","060370002","4","0.0007","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"02/27/2012","AQS","060370002","4","0.0015","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/10/2012","AQS","060370002","4","0.0043","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"03/22/2012","AQS","060370002","4","0.0089","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"04/03/2012","AQS","060370002","4","0.0033","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"04/15/2012","AQS","060370002","4","0.0021","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"04/27/2012","AQS","060370002","4","0.0033","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/09/2012","AQS","060370002","4","0.0079","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/21/2012","AQS","060370002","4","0.01","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/02/2012","AQS","060370002","4","0.0052","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/14/2012","AQS","060370002","4","0.0063","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"06/26/2012","AQS","060370002","4","0.0026","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/08/2012","AQS","060370002","4","0.0041","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"07/20/2012","AQS","060370002","4","0.0053","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/01/2012","AQS","060370002","4","0.0073","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/13/2012","AQS","060370002","4","0.0094","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"08/25/2012","AQS","060370002","4","0.0057","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"09/06/2012","AQS","060370002","4","0.0031","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"09/18/2012","AQS","060370002","4","0.0091","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"09/30/2012","AQS","060370002","4","0.0068","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"10/12/2012","AQS","060370002","4","0.0052","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"10/24/2012","AQS","060370002","4","0.0042","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"11/05/2012","AQS","060370002","4","0.0059","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"11/17/2012","AQS","060370002","4","0.0007","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"11/29/2012","AQS","060370002","4","0.0046","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"12/11/2012","AQS","060370002","4","0.011","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"12/23/2012","AQS","060370002","4","0.0038","ug/m3 SC",".","Azusa","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"01/10/2012","AQS","060371002","7","0.0098","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"01/22/2012","AQS","060371002","7","0.0035","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"02/03/2012","AQS","060371002","7","0.0096","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"02/15/2012","AQS","060371002","7","0.005","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"02/27/2012","AQS","060371002","7","0.0039","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"03/10/2012","AQS","060371002","7","0.0096","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"03/22/2012","AQS","060371002","7","0.006","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"04/03/2012","AQS","060371002","7","0.0061","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"04/15/2012","AQS","060371002","7","0.0019","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"04/27/2012","AQS","060371002","7","0.0072","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"05/09/2012","AQS","060371002","7","0.0084","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"05/21/2012","AQS","060371002","7","0.0057","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"06/02/2012","AQS","060371002","7","0.0053","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"06/14/2012","AQS","060371002","7","0.0061","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"06/26/2012","AQS","060371002","7","0.0046","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"07/08/2012","AQS","060371002","7","0.0043","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"07/20/2012","AQS","060371002","7","0.0069","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"08/03/2012","AQS","060371002","7","0.0055","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"08/13/2012","AQS","060371002","7","0.01","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"08/25/2012","AQS","060371002","7","0.0041","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"09/07/2012","AQS","060371002","7","0.0066","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"09/18/2012","AQS","060371002","7","0.018","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"10/04/2012","AQS","060371002","7","0.0057","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"10/24/2012","AQS","060371002","7","0.01","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"11/05/2012","AQS","060371002","7","0.01","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"11/17/2012","AQS","060371002","7","0.0031","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"11/29/2012","AQS","060371002","7","0.0051","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"12/13/2012","AQS","060371002","7","0.003","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"12/23/2012","AQS","060371002","7","0.0028","ug/m3 SC",".","Burbank","1","100.0000","12128","Lead (TSP) STP","305","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.17605","-118.31712"
"01/04/2012","AQS","060371103","2","0.01","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/10/2012","AQS","060371103","2","0.009","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/28/2012","AQS","060371103","2","0.006","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/03/2012","AQS","060371103","2","0.007","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/09/2012","AQS","060371103","2","0.006","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/15/2012","AQS","060371103","2","0.006","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/21/2012","AQS","060371103","2","0.009","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"02/27/2012","AQS","060371103","2","0.006","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/04/2012","AQS","060371103","2","0.006","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/10/2012","AQS","060371103","2","0.007","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"03/16/2012","AQS","060371103","2","0","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/03/2012","AQS","060371103","2","0.008","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/15/2012","AQS","060371103","2","0.004","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/21/2012","AQS","060371103","2","0.005","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"04/27/2012","AQS","060371103","2","0.007","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/03/2012","AQS","060371103","2","0.018","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/09/2012","AQS","060371103","2","0.009","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/15/2012","AQS","060371103","2","0.012","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/21/2012","AQS","060371103","2","0.024","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/27/2012","AQS","060371103","2","0.005","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/02/2012","AQS","060371103","2","0.007","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/08/2012","AQS","060371103","2","0.016","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/14/2012","AQS","060371103","2","0.003","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/20/2012","AQS","060371103","2","0.007","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/26/2012","AQS","060371103","2","0.01","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/08/2012","AQS","060371103","2","0.007","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/20/2012","AQS","060371103","2","0.015","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/26/2012","AQS","060371103","2","0.006","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/01/2012","AQS","060371103","2","0.006","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/07/2012","AQS","060371103","2","0.011","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/13/2012","AQS","060371103","2","0.008","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/31/2012","AQS","060371103","2","0.011","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/06/2012","AQS","060371103","2","0.01","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/12/2012","AQS","060371103","2","0.004","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/18/2012","AQS","060371103","2","0.01","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"09/24/2012","AQS","060371103","2","0.005","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"10/03/2012","AQS","060371103","2","0.008","ug/m3 LC",".","Los Angeles-North Main Street","1","100.0000","14129","Lead (TSP) LC","110","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
