"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/02/2002","AQS","060010007","1","8","ug/m3 SC","7","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"01/08/2002","AQS","060010007","1","28","ug/m3 SC","26","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"01/14/2002","AQS","060010007","1","40","ug/m3 SC","37","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"01/20/2002","AQS","060010007","1","33","ug/m3 SC","31","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"01/26/2002","AQS","060010007","1","23","ug/m3 SC","21","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"02/01/2002","AQS","060010007","1","40","ug/m3 SC","37","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"02/07/2002","AQS","060010007","1","13","ug/m3 SC","12","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"02/13/2002","AQS","060010007","1","27","ug/m3 SC","25","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"02/19/2002","AQS","060010007","1","6","ug/m3 SC","6","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"02/25/2002","AQS","060010007","1","15","ug/m3 SC","14","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"03/03/2002","AQS","060010007","1","28","ug/m3 SC","26","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"03/09/2002","AQS","060010007","1","12","ug/m3 SC","11","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"03/15/2002","AQS","060010007","1","14","ug/m3 SC","13","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"03/21/2002","AQS","060010007","1","21","ug/m3 SC","19","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"03/27/2002","AQS","060010007","1","19","ug/m3 SC","18","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"04/02/2002","AQS","060010007","1","32","ug/m3 SC","30","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"04/08/2002","AQS","060010007","1","18","ug/m3 SC","17","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"04/14/2002","AQS","060010007","1","22","ug/m3 SC","20","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"04/20/2002","AQS","060010007","1","26","ug/m3 SC","24","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"04/26/2002","AQS","060010007","1","27","ug/m3 SC","25","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/02/2002","AQS","060010007","1","15","ug/m3 SC","14","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/08/2002","AQS","060010007","1","24","ug/m3 SC","22","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/14/2002","AQS","060010007","1","23","ug/m3 SC","21","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/20/2002","AQS","060010007","1","6","ug/m3 SC","6","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/26/2002","AQS","060010007","1","11","ug/m3 SC","10","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/01/2002","AQS","060010007","1","27","ug/m3 SC","25","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/07/2002","AQS","060010007","1","40","ug/m3 SC","37","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/13/2002","AQS","060010007","1","17","ug/m3 SC","16","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/19/2002","AQS","060010007","1","25","ug/m3 SC","23","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/25/2002","AQS","060010007","1","21","ug/m3 SC","19","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/01/2002","AQS","060010007","1","22","ug/m3 SC","20","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/07/2002","AQS","060010007","1","8","ug/m3 SC","7","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/13/2002","AQS","060010007","1","21","ug/m3 SC","19","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/19/2002","AQS","060010007","1","20","ug/m3 SC","19","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/25/2002","AQS","060010007","1","18","ug/m3 SC","17","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/31/2002","AQS","060010007","1","21","ug/m3 SC","19","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/06/2002","AQS","060010007","1","22","ug/m3 SC","20","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/12/2002","AQS","060010007","1","48","ug/m3 SC","44","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/18/2002","AQS","060010007","1","45","ug/m3 SC","42","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/24/2002","AQS","060010007","1","24","ug/m3 SC","22","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"08/30/2002","AQS","060010007","1","22","ug/m3 SC","20","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"09/05/2002","AQS","060010007","1","13","ug/m3 SC","12","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"09/11/2002","AQS","060010007","1","27","ug/m3 SC","25","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"09/17/2002","AQS","060010007","1","19","ug/m3 SC","18","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"09/23/2002","AQS","060010007","1","31","ug/m3 SC","29","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"09/29/2002","AQS","060010007","1","13","ug/m3 SC","12","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"10/05/2002","AQS","060010007","1","27","ug/m3 SC","25","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"10/11/2002","AQS","060010007","1","29","ug/m3 SC","27","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"10/17/2002","AQS","060010007","1","26","ug/m3 SC","24","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"10/23/2002","AQS","060010007","1","8","ug/m3 SC","7","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"10/29/2002","AQS","060010007","1","27","ug/m3 SC","25","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"11/04/2002","AQS","060010007","1","34","ug/m3 SC","31","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"11/10/2002","AQS","060010007","1","18","ug/m3 SC","17","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"11/16/2002","AQS","060010007","1","42","ug/m3 SC","39","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"11/22/2002","AQS","060010007","1","48","ug/m3 SC","44","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"11/28/2002","AQS","060010007","1","56","ug/m3 SC","51","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"12/04/2002","AQS","060010007","1","63","ug/m3 SC","55","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"12/10/2002","AQS","060010007","1","25","ug/m3 SC","23","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"12/16/2002","AQS","060010007","1","13","ug/m3 SC","12","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"12/22/2002","AQS","060010007","1","9","ug/m3 SC","8","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"12/28/2002","AQS","060010007","1","5","ug/m3 SC","5","Livermore","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"01/02/2002","AQS","060011001","1","7","ug/m3 SC","6","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"01/08/2002","AQS","060011001","1","25","ug/m3 SC","23","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"01/14/2002","AQS","060011001","1","31","ug/m3 SC","29","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"01/20/2002","AQS","060011001","1","21","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"01/26/2002","AQS","060011001","1","20","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"02/01/2002","AQS","060011001","1","34","ug/m3 SC","31","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"02/07/2002","AQS","060011001","1","12","ug/m3 SC","11","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"02/13/2002","AQS","060011001","1","27","ug/m3 SC","25","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"02/19/2002","AQS","060011001","1","6","ug/m3 SC","6","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"02/25/2002","AQS","060011001","1","13","ug/m3 SC","12","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/15/2002","AQS","060011001","1","14","ug/m3 SC","13","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/19/2002","AQS","060011001","1","18","ug/m3 SC","17","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/21/2002","AQS","060011001","1","23","ug/m3 SC","21","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/24/2002","AQS","060011001","1","9","ug/m3 SC","8","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/27/2002","AQS","060011001","1","20","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/02/2002","AQS","060011001","1","34","ug/m3 SC","31","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/08/2002","AQS","060011001","1","19","ug/m3 SC","18","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/14/2002","AQS","060011001","1","20","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/20/2002","AQS","060011001","1","30","ug/m3 SC","28","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/26/2002","AQS","060011001","1","27","ug/m3 SC","25","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/02/2002","AQS","060011001","1","13","ug/m3 SC","12","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/08/2002","AQS","060011001","1","27","ug/m3 SC","25","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/14/2002","AQS","060011001","1","23","ug/m3 SC","21","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/20/2002","AQS","060011001","1","9","ug/m3 SC","8","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/26/2002","AQS","060011001","1","10","ug/m3 SC","9","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/01/2002","AQS","060011001","1","22","ug/m3 SC","20","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/07/2002","AQS","060011001","1","42","ug/m3 SC","39","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/13/2002","AQS","060011001","1","16","ug/m3 SC","15","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/19/2002","AQS","060011001","1","27","ug/m3 SC","25","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/25/2002","AQS","060011001","1","20","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/01/2002","AQS","060011001","1","31","ug/m3 SC","29","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/07/2002","AQS","060011001","1","5","ug/m3 SC","5","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/13/2002","AQS","060011001","1","15","ug/m3 SC","14","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/19/2002","AQS","060011001","1","23","ug/m3 SC","21","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/25/2002","AQS","060011001","1","13","ug/m3 SC","12","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/31/2002","AQS","060011001","1","21","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/06/2002","AQS","060011001","1","25","ug/m3 SC","23","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/12/2002","AQS","060011001","1","37","ug/m3 SC","34","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/18/2002","AQS","060011001","1","41","ug/m3 SC","38","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/24/2002","AQS","060011001","1","20","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/30/2002","AQS","060011001","1","25","ug/m3 SC","23","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/05/2002","AQS","060011001","1","14","ug/m3 SC","13","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/11/2002","AQS","060011001","1","25","ug/m3 SC","23","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/17/2002","AQS","060011001","1","15","ug/m3 SC","14","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/23/2002","AQS","060011001","1","26","ug/m3 SC","24","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/29/2002","AQS","060011001","1","13","ug/m3 SC","12","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/05/2002","AQS","060011001","1","25","ug/m3 SC","23","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/11/2002","AQS","060011001","1","24","ug/m3 SC","22","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/17/2002","AQS","060011001","1","28","ug/m3 SC","26","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/23/2002","AQS","060011001","1","7","ug/m3 SC","6","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/29/2002","AQS","060011001","1","31","ug/m3 SC","29","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/04/2002","AQS","060011001","1","24","ug/m3 SC","22","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/10/2002","AQS","060011001","1","19","ug/m3 SC","18","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/16/2002","AQS","060011001","1","38","ug/m3 SC","35","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/22/2002","AQS","060011001","1","31","ug/m3 SC","29","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/28/2002","AQS","060011001","1","44","ug/m3 SC","41","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/04/2002","AQS","060011001","1","51","ug/m3 SC","47","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/10/2002","AQS","060011001","1","25","ug/m3 SC","23","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/16/2002","AQS","060011001","1","16","ug/m3 SC","15","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/22/2002","AQS","060011001","1","7","ug/m3 SC","6","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/28/2002","AQS","060011001","1","6","ug/m3 SC","6","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"01/04/2002","AQS","060070002","1","21","ug/m3 SC","19","Chico-Manzanita Ave.","1","100.0000","81102","PM10 Total 0-10um STP","063","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"01/08/2002","AQS","060070002","1","38","ug/m3 SC","35","Chico-Manzanita Ave.","1","100.0000","81102","PM10 Total 0-10um STP","063","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
"01/14/2002","AQS","060070002","1","36","ug/m3 SC","33","Chico-Manzanita Ave.","1","100.0000","81102","PM10 Total 0-10um STP","063","17020","Chico, CA","06","California","007","Butte","39.757371488392","-121.843286344899"
