"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/24/2007","AQS","060011001","1","57","ug/m3 SC","52","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"01/30/2007","AQS","060011001","1","23","ug/m3 SC","21","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"02/05/2007","AQS","060011001","1","44","ug/m3 SC","41","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"02/11/2007","AQS","060011001","1","10","ug/m3 SC","9","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"02/17/2007","AQS","060011001","1","13","ug/m3 SC","12","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"02/23/2007","AQS","060011001","1","9","ug/m3 SC","8","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/01/2007","AQS","060011001","1","16","ug/m3 SC","15","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/07/2007","AQS","060011001","1","13","ug/m3 SC","12","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/13/2007","AQS","060011001","1","24","ug/m3 SC","22","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/19/2007","AQS","060011001","1","10","ug/m3 SC","9","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/25/2007","AQS","060011001","1","3","ug/m3 SC","3","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"03/31/2007","AQS","060011001","1","19","ug/m3 SC","18","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/06/2007","AQS","060011001","1","8","ug/m3 SC","7","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/12/2007","AQS","060011001","1","15","ug/m3 SC","14","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/18/2007","AQS","060011001","1","12","ug/m3 SC","11","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/24/2007","AQS","060011001","1","16","ug/m3 SC","15","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/30/2007","AQS","060011001","1","22","ug/m3 SC","20","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/06/2007","AQS","060011001","1","14","ug/m3 SC","13","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/12/2007","AQS","060011001","1","17","ug/m3 SC","16","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/18/2007","AQS","060011001","1","13","ug/m3 SC","12","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/24/2007","AQS","060011001","1","29","ug/m3 SC","27","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/30/2007","AQS","060011001","1","15","ug/m3 SC","14","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/05/2007","AQS","060011001","1","13","ug/m3 SC","12","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/11/2007","AQS","060011001","1","27","ug/m3 SC","25","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/17/2007","AQS","060011001","1","25","ug/m3 SC","23","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/23/2007","AQS","060011001","1","20","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/29/2007","AQS","060011001","1","7","ug/m3 SC","6","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/05/2007","AQS","060011001","1","39","ug/m3 SC","36","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/13/2007","AQS","060011001","1","9","ug/m3 SC","8","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/17/2007","AQS","060011001","1","6","ug/m3 SC","6","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/23/2007","AQS","060011001","1","7","ug/m3 SC","6","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/29/2007","AQS","060011001","1","10","ug/m3 SC","9","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/04/2007","AQS","060011001","1","19","ug/m3 SC","18","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/10/2007","AQS","060011001","1","21","ug/m3 SC","19","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/16/2007","AQS","060011001","1","11","ug/m3 SC","10","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/22/2007","AQS","060011001","1","31","ug/m3 SC","29","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/28/2007","AQS","060011001","1","24","ug/m3 SC","22","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/03/2007","AQS","060011001","1","12","ug/m3 SC","11","Fremont - Chapel Way","1","100.0000","81102","PM10 Total 0-10um STP","063","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
