"Date","Source","Site ID","POC","Daily Mean Pb Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/07/2002","AQS","060250005","1","0.018","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/13/2002","AQS","060250005","1","0.021","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/19/2002","AQS","060250005","1","0.016","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/25/2002","AQS","060250005","1","0.0097","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/03/2002","AQS","060250005","1","0.0033","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/09/2002","AQS","060250005","1","0.0095","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/15/2002","AQS","060250005","1","0.005","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/21/2002","AQS","060250005","1","0.0072","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/27/2002","AQS","060250005","1","0.034","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/02/2002","AQS","060250005","1","0.033","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/08/2002","AQS","060250005","1","0.017","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/14/2002","AQS","060250005","1","0.011","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/20/2002","AQS","060250005","1","0.0055","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/26/2002","AQS","060250005","1","0.0055","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/09/2002","AQS","060250005","1","0.012","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/11/2002","AQS","060250005","1","0.011","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/14/2002","AQS","060250005","1","0.0036","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/20/2002","AQS","060250005","1","0.012","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/26/2002","AQS","060250005","1","0.0039","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/01/2002","AQS","060250005","1","0.0034","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/07/2002","AQS","060250005","1","0.012","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/13/2002","AQS","060250005","1","0.0081","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/19/2002","AQS","060250005","1","0.014","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"06/25/2002","AQS","060250005","1","0.015","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/01/2002","AQS","060250005","1","0.028","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/07/2002","AQS","060250005","1","0.011","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/13/2002","AQS","060250005","1","0.035","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/19/2002","AQS","060250005","1","0.0097","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/25/2002","AQS","060250005","1","0.02","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"07/31/2002","AQS","060250005","1","0.022","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/06/2002","AQS","060250005","1","0.0094","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/12/2002","AQS","060250005","1","0.018","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/18/2002","AQS","060250005","1","0.056","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/24/2002","AQS","060250005","1","0.0056","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"08/30/2002","AQS","060250005","1","0.01","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/05/2002","AQS","060250005","1","0.045","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"09/11/2002","AQS","060250005","1","0.018","ug/m3 SC",".","Calexico-Ethel Street","1","100.0000","12128","Lead (TSP) STP","092","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
